target,spec_num,eccentricity,aspect_ratio,elongation,solidity,stochastic_convexity,isoperimetric_factor,maximal_indentation_depth,lobedness,average_intensity,average_contrast,smoothness,third_moment,uniformity,entropy
23,1.0736021862703713,-0.4050393600376583,-0.4764100314442954,-0.20508132402201368,-0.09096138465884746,-0.6551519549427938,-0.4034520341713044,1.0439787767941622,0.5507246580012706,-0.8047664405821313,-0.39866897756107544,-0.5087572433042207,-0.1593687701805788,-0.8249835722082791,-1.151603955392995
23,1.362387584476009,-0.33303165987737576,-0.4635591458511896,-0.32666656014104956,0.04476886791959195,-0.45688438003341747,0.2055170557935751,0.8646653737533737,0.3711431632706451,-1.1681233530213415,-1.2598400074083207,-1.0307184108215564,-0.8732360411084398,-0.8459830124461585,-1.540453309951817
24,-1.525466397580369,-0.3543459391248199,-0.37394922804776665,-0.8139278302059825,0.47664578341821245,0.41232901281786344,0.8052920778190736,-0.44419025818625074,-0.43237196756568896,0.21353156787060462,0.05158502035502794,-0.12686103558114886,-0.4139530338687145,1.9988338712056826,0.3367852568570647
24,-1.2366809993747312,-0.793448894702222,-0.440435246924673,-1.3220498136168222,0.6128121871938833,0.4733477929960236,1.1546206891758426,-0.6553896646591879,-0.4783985026720369,-0.8679947307610223,-0.9219663221198426,-0.859188634978835,-0.8101094192620418,-0.6019676626267901,-0.9512461708217055
24,-0.9478956011690934,-1.3228015011471785,-0.4758328958637667,-1.6332732502259775,0.6894003374277328,0.4885590273709213,1.3872306080421737,-0.7006522353848228,-0.48523741229996803,-0.6196971796187638,-0.4220011975815671,-0.526568888248472,-0.434579685890338,-0.625215387305149,-0.7353631371984672
24,-0.6591102029634557,-0.39870268242355345,-0.3899935971864645,-1.0941669719925406,0.615341864137826,0.4733477929960236,1.1645962528900706,-0.6211186918646349,-0.4725070369236433,-0.6415796177765417,-0.7720809120212614,-0.7692580031582679,-0.7956405406461411,-0.17085332661734337,-0.4268244597288545
24,-0.37032480475781787,-0.3752761773047416,-0.367408358135108,-0.9078521694619407,0.4489065672742901,0.4733477929960236,0.9115295328586173,-0.516024498438676,-0.45063214483385283,-0.7567474180935893,-0.962093883989796,-0.8818348692650976,-0.8941460262622286,-0.15764175825576363,-0.5810681510257998
24,-0.08153940655218006,-0.6602346494056998,-0.4221592868745974,-1.1302130575534828,0.404680835875017,0.4733477929960236,0.8447346292790169,-0.2713836737320223,-0.37742407004034506,0.4667783871095396,0.14472107217236382,-0.03882061914242055,-0.42460635963812443,2.5089858354835286,0.8016878138201445
24,0.20724599165345775,-1.3162247978658728,-0.4730626450772289,-1.5910916607397685,0.5834155965004811,0.41232901281786344,1.2398496989739014,-0.5487400564316607,-0.4580597201006439,-0.8540088776563687,-0.9722366507094479,-0.887447354937327,-0.8577849409676996,-0.5226287178869871,-0.8521786675100437
24,0.49603138985909556,-0.19492089096995419,-0.36675427114384224,-0.9157771953654102,0.6011233351080802,0.33609899826480655,1.1035936121122798,-0.6466793417704059,-0.47695858034953154,-1.216373155988549,-1.550393636556066,-1.1432952769283862,-1.027012265259759,-0.8120849094131577,-1.4944931013046392
24,0.7848167880647334,-2.8936254775770203,-0.5178098904208875,-1.734611323391633,0.6218841320962986,0.4885590273709213,1.3254924418292326,-0.5503732419733074,-0.45841465085348587,-0.5099235254295548,-0.7220034116962882,-0.7373424434418336,-0.8235016319757152,0.5084762472590476,-0.22814230776449312
24,1.0736021862703713,-0.8978120548011912,-0.43570273516433766,-1.30129135866967,0.5505297962292274,0.4885590273709213,1.100605540031981,-0.5080918829506781,-0.448744952050449,0.05737937893276317,-0.03750163790503165,-0.20821299759183187,-0.4411341256810921,1.9668479688565947,0.04440446523997548
24,1.362387584476009,-0.9196543905164772,-0.4580955956888513,-1.4825443704619248,0.689225876948841,0.4885590273709213,1.3502244845861664,-0.6992264384833853,-0.48503830480447124,-0.10744793161273614,-0.4202657431998775,-0.5253329781911157,-0.7457927982605504,1.878307282643902,0.304982433909241
24,1.6511729826816468,-1.7641606979962696,-0.49795642645070026,-1.600346045827046,0.5635271019067256,0.45804963728184117,0.837103552889331,-0.5085066602310964,-0.44884883422201255,-0.5031947452082304,-0.4910722819728086,-0.5780336370486171,-0.6185573330429157,-0.06940238851447521,-0.49956059350307064
24,1.9399583808872847,-0.34028043502684474,-0.3772581387094645,-0.9375071051007298,0.6097591288132632,0.4885590273709213,1.0205252082799758,-0.5527841349157381,-0.4589379091991391,-1.0933254535445454,-1.4321127790306962,-1.1013906559248494,-1.0231268235740008,-0.589266014447587,-1.1456195532253939
25,-1.525466397580369,0.008476859416123202,-0.37383380093166096,-0.4039739095994102,0.08035880561368312,0.3665214670146019,0.3500478038006395,0.23277811061628764,-0.12821266420339958,1.286855427802683,1.1603475419899723,1.1139199614128856,0.7173583851158164,1.5199724635736844,1.140404976506375
25,-1.2366809993747312,-0.019798164180147473,-0.4076154702452742,-0.6942343744639038,0.4029362310860912,0.41232901281786344,0.6902283175577245,-0.31802019419904254,-0.3937855120615981,1.4720915180277365,2.0689543249367306,2.423403017477604,3.3326176393776374,0.13217833085510308,0.58111984821427
25,-0.9478956011690934,0.47868714146276803,-0.3386670062247787,-0.09525580375973916,0.05410250354034691,0.35131023263970423,0.3478871978348852,0.22378262834721796,-0.13381075900432213,1.2942515250707507,1.5834127545929408,1.6927620718052514,1.8120631634246085,0.7692308859744387,0.6541295546590051
25,-0.6591102029634557,0.5301486445106497,-0.31057974130571525,-0.09914162291240829,0.19026890731601775,0.2140614379084872,0.4323806821977934,0.2070359956503337,-0.144141263843138,2.3045695338395182,2.704709113428976,3.4789429070514237,4.506561250315285,0.8273154303851739,1.0031056924896953
25,-0.37032480475781787,0.1571487576803866,-0.3289711284718966,-0.522593652154567,0.05410250354034691,0.42754024719276107,0.5837150404799997,0.1767313305997796,-0.16245530594100144,2.175554904802556,2.485463376542206,3.1030081478403058,3.7919950909947504,0.5837358305398366,1.1120218119400382
25,-0.08153940655218006,0.3036124198064013,-0.3467853800575491,-0.4467179202787686,0.3691781284203727,0.2750802180866464,0.5679472139639616,0.03529227797717678,-0.24160774944064342,2.077681737946929,2.316931473253694,2.8223838642288346,3.273684347887284,0.650002276058708,1.1759694236738343
25,0.20724599165345775,0.3282390532612178,-0.322237880032395,-0.32625752654603163,0.08210341040260888,0.10732203326634927,0.4439652078014134,0.6056369621322143,0.141275002527609,2.1752768560330797,2.461745499992449,3.0630955230468606,3.645606306042751,1.2497147669139994,1.0024217608133978
25,0.49603138985909556,0.5332689781842621,-0.2985368455253497,-0.09903936451365403,0.48850909598290915,0.45804963728184117,0.5737854471054683,-0.35006173911134775,-0.4043661036097335,1.9828671075555397,2.374201467849446,2.9166765315459537,3.6607174064248933,0.9181739356086701,0.918982096305129
25,0.7848167880647334,0.3295351918641028,-0.3086559560372862,-0.42662414492352013,0.4362581825545774,0.4885590273709213,0.8264384340796495,-0.2737945666744531,-0.37829937352296356,2.1335695406116475,1.7330474879475,1.9105730442663824,1.3419190527852187,1.4471929466344553,1.9043566589304435
26,-1.525466397580369,0.0662270349446702,-0.36067510969560657,-0.8430714738509997,0.6859983580893272,0.4885590273709213,1.2421482159587465,-0.8290335807482604,-0.498833472439322,-0.61424742373703,-0.41004584517437304,-0.5174086137057141,-0.3072119985443594,-0.6851031949062892,-0.4762898182170555
26,-1.2366809993747312,0.5179553406168419,-0.23016551708538294,-0.1332959280963932,0.6077528333059978,0.4733477929960236,0.7025023982567979,-0.5484030498913209,-0.457984694087848,-0.8148318060371703,-0.7052080698468268,-0.7264155445229725,-0.5596051526770847,-0.7381256225974295,-0.82223955838013
26,-0.9478956011690934,-0.7853360271508297,-0.45732608158147964,-1.4009932974552541,0.6633184958332894,0.4885590273709213,1.3003926363547234,-0.7786381411774503,-0.4945204385755185,0.15594766771208077,1.0566059356178679,0.9805143758100231,2.167551799914497,-0.701652422643426,-0.29759556949248245
26,-0.6591102029634557,-2.020268084899674,-0.5397025667756096,-2.076614538025876,0.6952447634706352,0.4885590273709213,1.4624380837863078,-0.6709697362548961,-0.4808714754784238,-0.51337133017106,-0.5495763774622069,-0.6202581406552342,-0.6343295440667763,-0.46329255121041807,-0.13495661686898763
26,-0.37032480475781787,-1.1407180300085442,-0.4934547689225764,-1.7623233494540875,0.6516296437474863,0.4885590273709213,0.8306217349920675,-0.7383191971627997,-0.4901169887475763,-0.39406060318881675,-0.20622636945817524,-0.3544865879095208,-0.2808809061284774,-0.553270285209809,-0.2628518403365803
26,-0.08153940655218006,-0.6257669635956442,-0.44993874615071233,-1.3811040388975149,0.6766647224685722,0.45804963728184117,1.331238734291346,-0.7752654834160498,-0.49418474526185485,-0.2685493886472539,-0.16920334264880013,-0.3232980341091787,-0.3452353048809241,-0.30127700235525506,-0.08913319455706961
26,0.20724599165345775,-1.9099042831206812,-0.5272749139415582,-1.9301293818101328,0.6630568051149517,0.4733477929960236,1.3253085604704449,-0.6333546216369714,-0.47468182942276455,0.6929154513245439,1.143378654702342,1.09196438274691,1.5547966794186427,-0.2877177611420547,0.5691510438790677
26,0.49603138985909556,-1.1418221480776682,-0.4996878331922864,-1.8478625000121813,0.7083292993875794,0.4885590273709213,1.4916752198335386,-0.7809401550837712,-0.49474647848586495,-0.8197810741338468,-0.8725830035475453,-0.830493711470688,-0.7895205449913736,-0.5928818121044406,-0.8050728733050679
26,0.7848167880647334,0.7400750930445933,-0.14036322075511692,0.20436130459078647,0.5116251094361784,0.35131023263970423,0.1528350465009237,-0.45855192152073054,-0.43623676909663517,-0.3835225548256683,-0.2906851493670636,-0.42391565289629657,-0.3924763824505952,-0.4013372490516412,-0.15957815721569021
26,1.0736021862703713,-0.6647471319490771,-0.4584803527425371,-1.5283050039045392,0.7229839796145566,0.4885590273709213,1.3969303497182206,-0.8473485900367261,-0.5000731330199799,-0.2954645095325515,-0.22165263062874827,-0.3672818920327381,-0.42564524778939666,-0.12516911391440688,-0.2151476059148446
26,1.362387584476009,-1.4887072423164696,-0.5259667399590265,-1.8834995519781055,0.6750945781585401,0.4885590273709213,1.4226277696087894,-0.8590116086904852,-0.5007714520621569,-0.050503543624007434,0.46982952634219244,0.29233057563743664,0.848352736553509,-0.6597508905661208,0.026451258737171433
26,1.6511729826816468,0.5074422163934411,-0.2885331621295189,-0.19935485369176495,0.5876898782333486,0.4885590273709213,0.7970633870133281,-0.47156555869385125,-0.43964371957513476,-0.7052805908635422,-0.3907630187111566,-0.5026503936090487,-0.2514520381342558,-0.7942817415911761,-0.837080875755781
27,-1.525466397580369,-0.5625442028549166,-0.45640266465263374,-1.5742190249452852,0.7385981924754436,0.4885590273709213,1.244400762603895,-0.7494844830800569,-0.49142128712387373,-0.9333918013418275,-1.2099746181744433,-1.0081376070677421,-0.9459714339103319,-0.5444857511588639,-0.5201982318353413
27,-1.2366809993747312,-0.24383812194550622,-0.4482842908198634,-1.048099563353663,0.7287411754180132,0.4885590273709213,1.502891982719583,-0.8421198039454543,-0.4997369587703369,-0.5521591335129915,-0.5841504853107543,-0.6446201089034735,-0.6410917614877848,-0.45580599580552283,-0.21343777672410122
27,-0.9478956011690934,0.45098817946777914,-0.270565007722392,-0.4305099640761887,0.7449659999550243,0.4885590273709213,1.1949366770900267,-0.7448234233913574,-0.49088456257079555,-0.48590011174680997,-0.39616221012085695,-0.5067943273307725,-0.4485952314947747,-0.5407077061712542,-0.22951017111708755
27,-0.6591102029634557,0.035215718742308444,-0.37025556033238294,-0.9405748570633634,0.7826494633958239,0.4885590273709213,1.4299830239602942,-0.8911957332929341,-0.502330935069156,-0.6952986400393462,-0.8220619982139182,-0.800184834828817,-0.782588327691066,-0.4480876584995473,-0.3114109893536874
27,-0.37032480475781787,0.3810447000454249,-0.3021535618299962,-0.5346601432075917,0.7456638418705944,0.4885590273709213,1.3044839965877475,-0.8411632238424899,-0.49967405234422346,-0.6298737645815932,-0.6464918632663327,-0.6874189471838034,-0.647287312644463,-0.5821503100844203,-0.2980059284982607
27,-0.08153940655218006,0.44974004599833406,-0.28772517231677874,-0.529700610868001,0.7711350717889136,0.4885590273709213,1.185374846433071,-0.8479552018093377,-0.5001112231495533,-0.5562186455473442,-0.5407255601155908,-0.6139477293035567,-0.5774929177544451,-0.5033212855269942,-0.24883124097248602
27,0.20724599165345775,0.6540498939197756,-0.218238048421123,-0.08804658664755093,0.6656737122983403,0.4885590273709213,0.7358308945370529,-0.7288596828112623,-0.4889617805249117,-0.09412939555482533,-0.39789766450254654,-0.5081029379797379,-0.6545784185788465,0.9730367115943885,0.7825377268838207
27,0.49603138985909556,0.19118439728948033,-0.3323954662497001,-0.6351290199838345,0.7253391960796075,0.4885590273709213,1.3423175861582988,-0.823400386808581,-0.49841717425550086,-0.4619045029410129,-0.5076555127311745,-0.590138285551547,-0.6082817847830592,-0.3550504034058957,-0.0330507971006923
27,0.7848167880647334,0.399622686686778,-0.30326935728568505,-0.5679452520021635,0.6349686680132428,0.4885590273709213,1.2278514403130096,-0.6859794890900294,-0.48313572206972477,-0.12741183326112815,-0.4293286716375895,-0.5320214326191611,-0.7132850435634677,0.8191335292770376,0.5859073699483512
27,1.0736021862703713,0.35540995878836434,-0.35009429071924697,-0.4314814188643563,0.5570720641877,0.45804963728184117,1.199165948342142,-0.5386557838014935,-0.4558272152839873,-0.12001573599306081,-0.13198748757479214,-0.2914551749843535,-0.3298975379930502,-0.08984555218976197,0.4400589399779548
27,1.362387584476009,-0.2608799443167728,-0.41496432997067306,-1.256348792417091,0.7443553882789001,0.4885590273709213,1.0793672430920118,-0.8338475895591142,-0.49917628360548155,-0.9329747281876134,-0.9668953077791369,-0.8844957109179938,-0.7765438875382092,-0.775943157577699,-0.92238425408196
28,-1.525466397580369,1.0856160435470683,0.3490862272385903,0.9936427553769739,0.5056062229143842,0.4885590273709213,-0.3425873044126039,-0.04952967586834299,-0.28407439642702326,0.10119986500221441,0.12582390223841103,-0.0569957670447179,-0.21969983845628033,0.29009134006114395,0.24992593396730953
28,-1.2366809993747312,1.010632025113494,0.17121304131964457,0.8256833354227974,0.4642590894168374,0.4885590273709213,-0.09926629639689455,-0.26529163242588016,-0.37520214581523664,-0.017888422964447797,-0.024003659380780036,-0.19614469938470647,-0.32763087293572896,-0.15196310167929514,0.3798729524637939
28,-0.9478956011690934,0.9391523814210537,0.09210699108184393,0.5872678787268073,0.5203481333808082,0.4885590273709213,0.12644807151490128,-0.47340613287570693,-0.4401227318106776,1.4504037140085915,1.432428223385956,1.480040140756763,1.2888413126929454,0.43414379158258,1.380806960724871
28,-0.6591102029634557,0.7304740663565557,-0.11027521915688737,0.12480427035982775,0.651106262310808,0.4885590273709213,0.5744290318612246,-0.4411571993231927,-0.4315361008333862,0.8330242262636075,1.2095187494711739,1.1783326855786271,1.3757301398902613,-0.059806617809748885,0.5094780051221293
28,-0.37032480475781787,0.9285432469307724,0.048167735550925364,0.501524211371205,0.6771881039052505,0.4885590273709213,0.3305104094294557,-0.7937438112586803,-0.49595218498637295,1.1716320177317403,1.3057400535226242,1.3067219303604558,1.193263602775898,0.5303332805309244,0.8676872205828325
28,-0.08153940655218006,0.9606106760688183,0.08718210079466554,0.5985674317891737,0.6523274856630555,0.4885590273709213,0.22427295438991157,-0.7008077768649796,-0.48526049722698217,1.7003695577677076,1.4137238817166362,1.4540860295522822,0.9968192978080531,0.9306669800769007,1.814932592254573
28,0.20724599165345775,0.9452970385013987,0.09822462823544809,0.5942214498421098,0.6855622068920957,0.4885590273709213,0.2912517393282997,-0.8405151343418366,-0.4996311528548555,1.4826573712678324,1.2160749104686677,1.1869840559801208,0.7080461695053214,1.078752436677135,1.5317848782674968
28,0.49603138985909556,0.9318556011381458,0.11107551382855378,0.6789936624095453,0.5468661261724821,0.42754024719276107,0.11012860092250035,-0.3886878733502917,-0.416413549895224,0.4773442403496359,0.5392477016097714,0.36772108913616625,0.20845430199623266,0.054554572183294625,0.693284643127025
28,0.7848167880647334,0.7505402121345542,-0.07564708432516536,0.25247388120475267,0.6986467428090399,0.4885590273709213,0.5520874467685296,-0.7038149121480114,-0.485677949657154,2.5990231807148287,1.9343601962234795,2.2138799124599204,1.415774555902937,2.0317469011590927,2.232814846472215
28,1.0736021862703713,0.9646911124112344,0.18452563537717317,0.7397862804690629,0.5622186483150313,0.4733477929960236,-0.03789589290152863,-0.667729288751629,-0.48036649269999004,0.3737432688427986,0.8462302989041772,0.7205370602155621,0.999652629129705,-0.3329615882329386,0.1333155831586223
28,1.362387584476009,0.7127121669836863,-0.11512315803332844,0.13436543064336803,0.7037060966969244,0.4885590273709213,0.7442434667015861,-0.7335492584379905,-0.4895398655722234,1.888608574703104,1.5554526562212767,1.6528494470118062,1.0825747924767086,1.6365587598170996,1.6152245427757657
28,1.6511729826816468,1.0243134881439477,0.3007992170010222,0.9099953851958372,0.4688822921074924,0.4885590273709213,-0.22899459502155606,-0.3808330286023722,-0.4140300311810168,0.6662227694548274,0.9848738211747028,0.8902202410314097,0.9698082058749746,0.02861817745240383,0.44262368376406974
29,-1.525466397580369,0.5647603457210256,-0.18815004682289344,-0.11892862307139343,0.5568976037088063,0.33609899826480655,0.5523172984670146,-0.5475216481704323,-0.4577903959521459,-1.2853320313063445,-1.7145097725845009,-1.1924844972111637,-1.0587814649256646,-0.8714651146509319,-1.585849274966049
29,-1.2366809993747312,0.541957907336936,-0.1688352427278663,-0.06232859936080798,0.4496044091898602,0.45804963728184117,0.6387875074368894,-0.23130581901161468,-0.36245734235952803,-1.1703894504925727,-1.4163779926367117,-1.095407397235413,-0.981257742190181,-0.8046354391124354,-1.4310584383280662
29,-0.9478956011690934,0.6045566013429413,-0.16737316592386026,-0.07388379842005996,0.5381431022278523,0.4733477929960236,0.5528229722036804,-0.4501267580122361,-0.4339821412249234,-1.2877010068222818,-1.7035571271533938,-1.1895328531918303,-1.0533433576756412,-0.8771989353198576,-1.6023833232405362
29,-0.6591102029634557,0.09925456675151972,-0.30873290744802345,-0.6368674127626601,0.5446853701863249,0.4885590273709213,0.9985054155651587,-0.3191867553002188,-0.3941798795647558,-1.195516717790138,-1.5261165580388762,-1.135138270549835,-1.0159188286917191,-0.8292437235501359,-1.3304862853285502
29,-0.37032480475781787,0.5251081054994299,-0.21158175139235869,-0.21106344034914876,0.5250585663109082,0.4733477929960236,0.596540765255435,-0.35019135701147835,-0.40440457848809036,-1.2681875441804413,-1.6756934429140462,-1.1817975102446128,-1.0499849156157102,-0.8667483529639469,-1.524551898477905
29,-0.08153940655218006,0.4930406763613846,-0.2072339966857092,-0.19194111978206763,0.5311646830721484,0.4885590273709213,0.7641486237903455,-0.31934229678037557,-0.3942375918822912,-1.2702145197099228,-1.7570476877623562,-1.2035349871357603,-1.0763443413448088,-0.8107289852918377,-1.4834647030243455
29,0.20724599165345775,0.6008122009346072,-0.1340532050746698,0.0181998896583181,0.3571403553767851,0.4885590273709213,0.34876063428912596,0.0631601265052739,-0.22683339615161072,-1.2024540345885697,-1.5365678499819397,-1.1386787893612025,-1.0237444898021206,-0.8297976822937178,-1.4011535257819674
29,0.49603138985909556,0.47451069485347147,-0.20300166909516532,-0.18105060031471906,0.3915090697186259,0.42754024719276107,0.2510736624332063,0.01854564528029252,-0.2502838345101145,-1.2880457872964324,-1.745265880793331,-1.2005469928206227,-1.0644991275327575,-0.8616723293302873,-1.5427102844835978
29,0.7848167880647334,0.3350557822097244,-0.23916883214163062,-0.30795327316898574,0.39368982570478317,0.4885590273709213,0.46980053871107297,-0.18078076154067402,-0.34240231201601695,-1.203877644288288,-1.5635445242039794,-1.1476282321882938,-1.033868927058156,-0.8299552939864525,-1.3632466126231901
29,1.0736021862703713,0.4196888324647765,-0.22439416128009587,-0.26480022889460997,0.4009299355788268,0.42754024719276107,0.3580926132475977,-0.23076142383106588,-0.36224573052856535,-1.1596762314046543,-1.242581877723742,-1.0230121481109824,-0.8655860465399805,-0.8585687696748214,-1.5144810045444275
29,1.362387584476009,0.4036071127623136,-0.21442895358963363,-0.22476606578224453,0.23117988961633115,0.42754024719276107,0.22468668744718387,0.16700998808997827,-0.16823615641411901,-1.144542036882064,-1.2063301639728952,-1.0064509533424089,-0.8490205027460573,-0.8536735359240045,-1.5004433068884255
29,1.6511729826816468,0.6464170777027858,-0.1462884793818783,0.00986583015983068,0.5568976037088063,0.35131023263970423,0.35790873188880945,-0.30827292810921514,-0.3904574350837301,-1.2073977417098567,-1.5346588501620813,-1.1380317540958809,-1.0214929358451816,-0.8368114026204092,-1.4305283912789357
30,-1.525466397580369,-1.011056164586596,-0.4707925784604827,-1.1981126343264343,0.26572306443706567,0.41232901281786344,-0.5609923883125921,-0.5510213314739608,-0.45855508415948837,1.2559920143908232,0.9019576673828722,0.7881486104121082,0.19555320004497898,2.684212952700271,1.17699532118828
30,-1.2366809993747312,-0.9155259490406211,-0.47464014899734075,-1.3181639944641534,0.30785527008962654,0.30558960817572645,-0.06575391875785189,-0.4753244777976411,-0.44061424838168645,2.6526865932237373,1.4245222645360376,1.4689896508321663,0.26810537075473795,4.543799145067901,2.6431738522505857
30,-0.9478956011690934,-2.275703399934916,-0.5152320181611927,-1.5726851489639686,0.39944702150823874,0.42754024719276107,0.0030177094287154806,-0.6358173617394544,-0.4751108243164435,2.5425792805111573,1.5587307367200232,1.6575749854664033,0.5854762565306731,3.29634895345347,2.421750972049339
30,-0.6591102029634557,-0.7905205815623705,-0.46494427124445853,-1.3370306690343488,0.3809542107456235,0.41232901281786344,0.0846610327304159,-0.5762708984194181,-0.46387519796428267,0.21692376285821435,0.2974410577610375,0.11203310844664736,-0.036666635077586544,0.07826586066381423,0.3338785472328016
30,-0.37032480475781787,-1.7687211856730876,-0.4991876490224948,-1.3861658296358597,0.281075586579612,0.41232901281786344,-0.24260181557183902,-0.4568668888190316,-0.43578949863573674,1.5585646853348385,1.2226310714661615,1.195562725790005,0.5782984838491554,2.5852420809389622,1.2640256269971095
30,-0.08153940655218006,-1.1499830207625006,-0.47633308003355823,-1.2567066968127318,0.36010618351795837,0.4733477929960236,-0.045251147253033384,-0.3776185046791313,-0.4130421886792045,0.4146442428327496,0.45594589128867663,0.2773542537659438,0.05033552537259548,0.8065941284285907,0.3492670099494903
30,0.20724599165345775,-2.529794571233833,-0.5329308426307395,-1.3463361833210032,0.2813372772979526,0.4428384029069435,-0.2684371464814991,-0.45759274905976344,-0.43598187302752095,0.1275866932255072,0.11116895412636686,-0.07095428063368234,-0.2539642585727871,0.1223507782492964,0.42484146018034036
30,0.49603138985909556,-1.0729827867244388,-0.48364346405358843,-1.4582580007577437,0.37258010775878025,0.39703085710368197,0.2523608319447198,-0.5189279394016033,-0.45131699766860484,-0.11790256534504161,0.05679138350009622,-0.12199009594333335,-0.14253878212996826,-0.3443652577660917,-0.02347575363253022
30,0.7848167880647334,-1.8593068724747228,-0.5076523042035824,-1.2221433580337289,0.2799415934668114,0.4428384029069435,-0.1511208395750014,-0.33572599935689407,-0.3997010246089647,1.5777500504286976,0.8539434294894634,0.729842735941538,0.01002666510323183,1.961516985131747,2.263762754824667
30,1.0736021862703713,-1.554378264862647,-0.49076146954677574,-1.1228504528431624,0.3182356685837352,0.42754024719276107,0.07983414706224107,-0.31369095633467775,-0.3923138479644484,0.007747673581259047,-0.08474456273991177,-0.25023393954194334,-0.41682414294132136,-0.011735051525684789,0.5670992488501756
30,1.362387584476009,-1.4426703193473285,-0.4799497963382047,-1.0639496151606018,0.2627572362958896,0.39703085710368197,-0.11195411015323982,-0.42505865612696175,-0.4270508918889358,0.16854327696935328,0.010512599988377091,-0.16473804380953666,-0.3824463895719485,0.16831312923352929,0.832806705091671
30,1.6511729826816468,-1.2586186377376467,-0.49145403224341017,-1.3957269899194005,0.3366412491069045,0.42754024719276107,0.49627945437648874,-0.4424015311644473,-0.43188141286663906,-0.6371308374649224,-0.5551298314836134,-0.6241985127204522,-0.5885240210334086,-0.5549391148975875,-0.6450841559272256
31,-1.525466397580369,1.3228094078750392,2.7129181379680443,2.0462395829558595,-0.47320429391252283,0.25978206237246304,-1.64088163813255,1.1604274982715694,0.6763451358364054,-1.0797844784710537,-1.2311471616310545,-1.017843136047569,-0.9169071212128298,-0.7766153250908321,-1.2710013277825936
31,-1.2366809993747312,1.3261697672158523,3.2957481228912946,2.0892903688314806,-0.30127349196387,0.41232901281786344,-1.771805165589331,0.7115347865389834,0.23103689373415398,-1.116931794073076,-1.2866817018451178,-1.0424740964847623,-0.9338164425404466,-0.8064271132077864,-1.3499612398111154
31,-0.9478956011690934,1.333658568032522,3.681659447738154,2.2063762354053207,-2.0421273805936337,0.0005826286242123224,-1.9311843333184948,4.190168143086237,6.427569952619239,-1.14365228081974,-1.415953770454521,-1.0952474559338727,-0.9935676223389834,-0.7924599358486846,-1.305591172311329
31,-0.6591102029634557,1.318728971532623,2.8067603833620107,1.9975134559493655,0.2556043566612947,0.35131023263970423,-1.5393331577420903,-0.4263807587082947,-0.4274231363370384,-0.9661459463861255,-0.9504084911530867,-0.8752990860794314,-0.7605638988840941,-0.794578422424559,-1.1502189937484935
31,-0.37032480475781787,1.3304422240920288,3.8890434996748002,2.097368782333082,0.30183638356783227,0.2140614379084872,-1.70174636789125,-0.26969864103032337,-0.37680847198663536,-1.1464049636375546,-1.286604570539265,-1.0424450162481187,-0.9139604566383122,-0.8298811237781067,-1.4576804788279378
31,-0.08153940655218006,1.3303462138251485,3.259965716898516,2.170943700236906,-1.7734582430990373,-0.06043615155394784,-1.9110493245312512,3.007015950693351,3.6125554776398707,-1.1315849642244724,-1.3286989807084666,-1.060329361783979,-0.9504008752098473,-0.8137745994720333,-1.348165919160835
31,0.20724599165345775,1.3232894592094409,2.78998497582131,2.0378543942579945,-0.18839756212036116,-0.07564738592884551,-1.6345377312543774,0.32016649888439486,-0.07154878710333991,-1.0461683822413796,-1.0969194066206052,-0.9534231418226663,-0.8351560681454421,-0.7946688173659803,-1.2859452349096896
31,0.49603138985909556,1.3209372076708723,2.520462659714407,2.1174114284889534,-1.8954061178449615,-0.6551519549427938,-1.7765401105781118,3.9192667318131074,5.718381757306491,-1.0587639914986522,-1.0713889443833065,-0.9404024658654604,-0.803668312724154,-0.8168480274803588,-1.346849350683963
31,0.7848167880647334,1.3248256234795264,2.5764832867310594,2.102788477467067,-1.8476911768678368,-0.3196355853021995,-1.7479005889469412,3.6768812585687276,5.1165384726093714,-1.277332568208514,-1.549622323497537,-1.143040824857754,-0.9869187381708411,-0.8814639540816371,-1.698253445965508
31,1.0736021862703713,1.3253056748139287,2.9548533733256757,2.1006410510932243,-0.8508240004755461,-0.3196355853021995,-1.7501071652523925,2.2093473932891197,2.1260785523227392,-1.1971711079685217,-1.392255176731228,-1.0860508310953103,-0.9488123207821746,-0.8619064290503784,-1.5210638469287887
31,1.362387584476009,1.317096796995657,2.6002997483542103,2.032025665528991,-0.5814570210653786,0.35131023263970423,-1.6278720319983264,0.4684234530538717,0.03368962392225041,-0.9781298483505503,-0.8588343482792721,-0.8223367050921371,-0.6562595284963597,-0.7692261180843907,-1.3264339901464888
32,-1.525466397580369,0.6835250458520514,-0.14109425915711996,0.04565626972388665,0.7214138353045246,0.4428384029069435,0.8001433997730204,-0.7063554229905729,-0.4860251854343247,-0.2764459737003784,-0.05601315130971946,-0.22471603188711783,-0.199998741333063,-0.2576092921917176,-0.370742062272477
32,-1.2366809993747312,0.7219291526042021,-0.12728148092979977,0.07602701415395727,0.6929767772450312,0.42754024719276107,0.3521624394266966,-0.8858321445855263,-0.5021084540850577,-0.679672299194783,-0.6391065407309209,-0.682424416540252,-0.6590739709425336,-0.524506151285738,-0.7242663457505439
